record - recordId,record - aatNedId,record - subjectId,record - status,record - pt,record - bt,record - uf,record - eq
300112039,800017107,300112039,voorkeursterm,kwekers,hoveniers,kweker,kweker
300112048,800017108,300112048,voorkeursterm,Art Brut,architectuur- en ontwerpstijlen en -stromingen van na 1945,,
300112061,800017109,300112061,voorkeursterm,Action painting,Abstract expressionistisch,,
300112063,800017110,300112063,voorkeursterm,Abstract Imagist,Abstract expressionistisch,,
300112069,800017111,300112069,voorkeursterm,middenzuilen,zuilen naar locatie of context,middenzuil,middenzuil
300112086,800017112,300112086,voorkeursterm,brandkranen,straatmeubilair,brandkraan,brandkraan
300112105,800017113,300112105,voorkeursterm,Nieuw realistisch,beeldende kunststijlen en stromingen na 1945,,
300112128,800017114,300112128,voorkeursterm,pioniers,personen naar activiteit,pionier,pionier
300112172,800017115,300112172,voorkeursterm,tekenaars,kunstenaars,tekenaar,tekenaar
300112185,800017116,300112185,voorkeursterm,duplexwoningen,meergezinswoningen,duplexwoning,duplexwoning
300112289,800017117,300112289,voorkeursterm,gemengd gebruik,gebruik,,
300112347,800017118,300112347,voorkeursterm,markten,uitverkopen,markt,markt
300112407,800017119,300112407,voorkeursterm,deconstructivisme,architectuur- en ontwerpstijlen en -stromingen van na 1945,,
300112426,800017120,300112426,voorkeursterm,protobarok,Renaissance- en Barokstijlen,,
300112462,800017121,300112462,voorkeursterm,Neue Rheinische Sezession,beeldende kunststijlen en stromingen na 1945,,
300112469,800017122,300112469,voorkeursterm,Néo-grèc,moderne Franse stijlen en stromingen,,
300112472,800017123,300112472,voorkeursterm,Spaans-Vlaams,Spaanse Middeleeuwse stijlen,,
300112476,800017124,300112476,voorkeursterm,Britse bouwstijlen van renaissance en barok,Britse renaissance- en barokstijlen,,
300112477,800017125,300112477,voorkeursterm,Zwart-wit stijl,Griekse vaas-schilderstijlen,,
300112480,800017126,300112480,voorkeursterm,grafkelders,graftomberuimten,grafkelder,grafkelder
300112569,800017127,300112569,voorkeursterm,middeleeuwse keramiekstijlen van de Britse eilanden,middeleeuwse stijlen van de Britse eilanden,,
300112572,800017128,300112572,voorkeursterm,regionale stijlen van Renaissance en Barok,Renaissance- en Barokstijlen,regionale stijl van Renaissance en Barok,regionale stijl van Renaissance en Barok
300112604,800017129,300112604,voorkeursterm,Britse renaissance- en barokstijlen naar regeringsperiode,Britse renaissance- en barokstijlen,,
300112609,800017130,300112609,voorkeursterm,Franse kunstnijverheidsstijlen van renaissance en barok naar regeringsperiode,Franse kunstnijverheidsstijlen van renaissance en barok,,
300112718,800017131,300112718,voorkeursterm,Destructieve kunst,Process Art,,
300112731,800017132,300112731,voorkeursterm,postminimalistisch,beeldende kunststijlen en stromingen na 1945,,
300112743,800017133,300112743,voorkeursterm,Psychedelische kunst,beeldende kunststijlen en stromingen na 1945,,
300112822,800017134,300112822,voorkeursterm,Nuovo Design,architectuur- en ontwerpstijlen en -stromingen van na 1945,,
300112839,800017135,300112839,voorkeursterm,Systematische Kunst,beeldende kunststijlen en stromingen na 1945,,
300112846,800017136,300112846,voorkeursterm,Neo-constructivistisch,beeldende kunststijlen en stromingen na 1945,,
300112920,800017137,300112920,voorkeursterm,etymologie,met taalkunde verwante vakgebieden,,
300112940,800017138,300112940,voorkeursterm,Aman-Kutan,West-Turkestaanse Paleolithische stijlen en perioden,,
300112941,800017139,300112941,voorkeursterm,Karatau,West-Turkestaanse Paleolithische stijlen en perioden,,
300112942,800017140,300112942,voorkeursterm,Teshik-Tash,West-Turkestaanse Paleolithische stijlen en perioden,,
300112945,800017141,300112945,voorkeursterm,Zaraut-Say,West-Turkestaanse Paleolithische stijlen en perioden,,
300112946,800017142,300112946,voorkeursterm,Anau,West-Turkestaanse Neolithische stijlen en perioden,,
300112947,800017143,300112947,voorkeursterm,Dzhanbas-Kala,West-Turkestaanse Neolithische stijlen en perioden,,
300112950,800017144,300112950,voorkeursterm,Dzhebel-grot,West-Turkestaanse Neolithische stijlen en perioden,,
300112951,800017145,300112951,voorkeursterm,Dzheytun,West-Turkestaanse Neolithische stijlen en perioden,,
300112952,800017146,300112952,voorkeursterm,Geoksyur,West-Turkestaanse Neolithische stijlen en perioden,,
300112953,800017147,300112953,voorkeursterm,Kara Depe,West-Turkestaanse Neolithische stijlen en perioden,,
300112957,800017148,300112957,voorkeursterm,Kelteminar,West-Turkestaanse Neolithische stijlen en perioden,,
300112958,800017149,300112958,voorkeursterm,Kobadian,West-Turkestaanse Neolithische stijlen en perioden,,
300112959,800017150,300112959,voorkeursterm,Namazga-Tepe,West-Turkestaanse Neolithische stijlen en perioden,,
300112960,800017151,300112960,voorkeursterm,Chust,West-Turkestaanse stijlen en perioden uit de bronstijd,,
300112964,800017152,300112964,voorkeursterm,Kayrakkum,West-Turkestaanse stijlen en perioden uit de bronstijd,,
300112965,800017153,300112965,voorkeursterm,Zaman-Baba,West-Turkestaanse stijlen en perioden uit de bronstijd,,
300112968,800017154,300112968,voorkeursterm,Adzhina-Tepe,West-Turkestaanse historische stijlen en perioden,,
300112969,800017155,300112969,voorkeursterm,Ai-Hanum,Afghaanse en Bactrische historische stijlen en perioden,,
300112970,800017156,300112970,voorkeursterm,Ak-Beshim,West-Turkestaanse historische stijlen en perioden,,
300112971,800017157,300112971,voorkeursterm,Balalyk-Tepe,Afghaanse en Bactrische historische stijlen en perioden,,
300112972,800017158,300112972,voorkeursterm,Dalverzin-Tepe,Afghaanse en Bactrische historische stijlen en perioden,,
300112973,800017159,300112973,voorkeursterm,Khalchayan,West-Turkestaanse historische stijlen en perioden,,
300112974,800017160,300112974,voorkeursterm,Khaydarabad-Tepe,Afghaanse en Bactrische historische stijlen en perioden,,
300112975,800017161,300112975,voorkeursterm,Kukhn-Kala,Afghaanse en Bactrische historische stijlen en perioden,,
300112980,800017162,300112980,voorkeursterm,Kuva,West-Turkestaanse historische stijlen en perioden,,
300112983,800017163,300112983,voorkeursterm,Nisa,West-Turkestaanse historische stijlen en perioden,,
300112984,800017164,300112984,voorkeursterm,Perm,vroege historische stijlen en perioden van de Noordelijke Steppe,,
300112991,800017165,300112991,voorkeursterm,Pianobor,Perm,,
300112992,800017166,300112992,voorkeursterm,Sarmatisch,vroege historische stijlen en perioden van de Noordelijke Steppe,,
300112993,800017167,300112993,voorkeursterm,Alani,Sarmatisch,,
300112994,800017168,300112994,voorkeursterm,Tali-Barzu,West-Turkestaanse historische stijlen en perioden,,
300112997,800017169,300112997,voorkeursterm,Toprak-Kala,West-Turkestaanse historische stijlen en perioden,,
300112998,800017170,300112998,voorkeursterm,Tup-Khona,West-Turkestaanse historische stijlen en perioden,,
300113001,800017171,300113001,voorkeursterm,Balawaste,Oost-Turkestaanse historische schilderstijlen,,
300113002,800017172,300113002,voorkeursterm,Bäzäklik,Oost-Turkestaanse historische schilderstijlen,,
300113003,800017173,300113003,voorkeursterm,Dandan Oilik,Oost-Turkestaanse historische schilderstijlen,,
300113010,800017174,300113010,voorkeursterm,Kumutra,Oost-Turkestaanse historische schilderstijlen,,
300113011,800017175,300113011,voorkeursterm,Miran,Oost-Turkestaanse historische schilderstijlen,,
300113012,800017176,300113012,voorkeursterm,Afrasiab,Sogda,,
300113013,800017177,300113013,voorkeursterm,Panjikent,Sogda,,
300113014,800017178,300113014,voorkeursterm,Shahristan,Sogda,,
300113015,800017179,300113015,voorkeursterm,Varakhsha,Sogda,,
300113016,800017180,300113016,voorkeursterm,Toyok,Oost-Turkestaanse historische schilderstijlen,,
300113018,800017181,300113018,voorkeursterm,Kudara kannon,Japanse beeldhouwstijlen,,
300113090,800017182,300113090,voorkeursterm,Tashtyk,Siberische perioden,,
300113163,800017183,300113163,voorkeursterm,Fatimidische aardewerkstijlen,Fatimidisch,,
300113164,800017184,300113164,voorkeursterm,Fostat,Fatimidische aardewerkstijlen,,
300113165,800017185,300113165,voorkeursterm,Ordos,Siberische stijlen,,
300113171,800017186,300113171,voorkeursterm,parkcommissies,raden,parkcommissie,parkcommissie
300113278,800017187,300113278,voorkeursterm,life care communities,aanleunwoningen,life care community,life care community
300113285,800017188,300113285,voorkeursterm,eigendomsdocumenten,registratie naar afkomst,eigendomsdocument,eigendomsdocument
300113288,800017189,300113288,voorkeursterm,rijksambtenaren,personen in regering en bestuur,rijksambtenaar,rijksambtenaar
300113355,800017190,300113355,voorkeursterm,idgah's,religieuze bouwwerken,,
300113388,800017191,300113388,voorkeursterm,locomotieven,railvoertuigen,locomotief,locomotief
300113515,800017192,300113515,voorkeursterm,Gongen,Japanse bouwstijlen,,
300113518,800017193,300113518,voorkeursterm,Uzbeeks,West-Turkestaanse historische stijlen en perioden,,
300113519,800017194,300113519,voorkeursterm,Banko,Japanse keramiekstijlen,,
300113530,800017195,300113530,voorkeursterm,Haboku,Japanse schilderstijlen,,
300113534,800017196,300113534,voorkeursterm,Nagasaki,Japanse schilderstijlen,,
300113550,800017197,300113550,voorkeursterm,Nara e,Japanse schilderstijlen,,
300113552,800017198,300113552,voorkeursterm,Otsu e,Japanse schilderstijlen,,
300113555,800017199,300113555,voorkeursterm,Soga,Japanse schilderstijlen,,
300113571,800017200,300113571,voorkeursterm,Yōga,Japanse schilderstijlen,,
300113602,800017201,300113602,voorkeursterm,Restauratie,Stuart,,
300114171,800017202,300114171,voorkeursterm,Nishimura-school,ukiyo e,,
300114194,800017203,300114194,voorkeursterm,openingen naar functie,openingen,opening naar functie,opening naar functie
300114196,800017204,300114196,voorkeursterm,openingen naar vorm,openingen,opening naar vorm,opening naar vorm
300114206,800017205,300114206,voorkeursterm,openingen naar locatie of context,openingen,opening naar locatie of context,opening naar locatie of context
300114345,800017206,300114345,voorkeursterm,Hanabusa-school,ukiyo e,,
300114349,800017207,300114349,voorkeursterm,Kaigetsudo-school,ukiyo e,,
300114356,800017208,300114356,voorkeursterm,Yokohama-prenten,ukiyo e,Yokohama-prent,Yokohama-prent
300114364,800017209,300114364,voorkeursterm,Kitagawa-school,ukiyo e,,
300114368,800017210,300114368,voorkeursterm,Hokusai-school,ukiyo e,,
300114373,800017211,300114373,voorkeursterm,Hishikawa-school,ukiyo e,,
300114379,800017212,300114379,voorkeursterm,Edo-e,ukiyo e,,
300114381,800017213,300114381,voorkeursterm,uki-e,beeldmateriaal naar vorm: afbeeldingsvorm,,
300114385,800017214,300114385,voorkeursterm,Torii-school,Japanse prent-stijlen,,
300114390,800017215,300114390,voorkeursterm,Osakaprent-school,Japanse prent-stijlen,,
300114395,800017216,300114395,voorkeursterm,Nagasaki-prenten,Japanse prent-stijlen,Nagasaki-prent,Nagasaki-prent
300114406,800017217,300114406,voorkeursterm,Kamigata e,Japanse prent-stijlen,,
300114411,800017218,300114411,voorkeursterm,ishizuri-e,prenten naar proces of techniek,,
300114422,800017219,300114422,voorkeursterm,Takuma,Japanse schilderstijlen,,
300114427,800017220,300114427,voorkeursterm,Sumiyoshi,Japanse schilderstijlen,,
300114433,800017221,300114433,voorkeursterm,Suibokuga,Japanse schilderstijlen,,
300114437,800017222,300114437,voorkeursterm,Shijo,Japanse schilderstijlen,,
300114441,800017223,300114441,voorkeursterm,Nihonga,Japanse schilderstijlen,,
300114448,800017224,300114448,voorkeursterm,Kara-e,Japanse schilderstijlen,,
300114457,800017225,300114457,voorkeursterm,Ami-school,Japanse schilderstijlen,,
300114463,800017226,300114463,voorkeursterm,Yakishime,Japanse keramiekstijlen,,
300114469,800017227,300114469,voorkeursterm,Shiki,Japanse keramiekstijlen,,
300114471,800017228,300114471,voorkeursterm,Seto-guro,Seto,,
300114474,800017229,300114474,voorkeursterm,Sanage,Japanse keramiekstijlen,,
300114476,800017230,300114476,voorkeursterm,Ryokuyo,Japanse keramiekstijlen,,
300114479,800017231,300114479,voorkeursterm,Nisai,Japanse keramiekstijlen,,
300114483,800017232,300114483,voorkeursterm,Kuniyaki,Japanse keramiekstijlen,,
300114485,800017233,300114485,voorkeursterm,Zenshuyo,Japanse bouwstijlen,,
300114491,800017234,300114491,voorkeursterm,Sumiyoshi,Japanse bouwstijlen,,
300114497,800017235,300114497,voorkeursterm,Shimmei,Japanse bouwstijlen,,
300114501,800017236,300114501,voorkeursterm,Setchuyo,Japanse bouwstijlen,,
300114506,800017237,300114506,voorkeursterm,Minka,Japanse bouwstijlen,,
300114510,800017238,300114510,voorkeursterm,Hie,Japanse bouwstijlen,,
300114513,800017239,300114513,voorkeursterm,Izumo Taisha,Japanse bouwstijlen,,
300114517,800017240,300114517,voorkeursterm,Yamachawan,Sanage,,
300114529,800017241,300114529,voorkeursterm,Tibetaanse schilderstijlen,Tibetaans,Tibetaanse schilderstijl,Tibetaanse schilderstijl
300114605,800017242,300114605,voorkeursterm,Aghlabidisch,Spaanse en Noord-Afrikaanse Islamitische stijlen en perioden,,
300114633,800017243,300114633,voorkeursterm,Almoravidisch,Spaanse en Noord-Afrikaanse Islamitische stijlen en perioden,,
300114767,800017244,300114767,voorkeursterm,Jalayiridisch,Iraanse islamitische stijlen en perioden na de Mongolen,,
300114804,800017245,300114804,voorkeursterm,`Ala'-ad-Din `Ali,Qaramanidisch,,
300115114,800017246,300115114,voorkeursterm,caissonpalen,in het werk gestorte betonpalen,caissonpaal,caissonpaal
300115179,800017247,300115179,voorkeursterm,bruinlijnfilm-afdrukken,diazokopieën,bruinlijnfilm-afdruk,bruinlijnfilm-afdruk
300115190,800017248,300115190,voorkeursterm,blauwlijnfilmafdrukken,diazokopieën,blauwlijnfilmafdruk,blauwlijnfilmafdruk
300115199,800017249,300115199,voorkeursterm,bruindrukken,reprografische kopieën,bruindruk,bruindruk
300115217,800017250,300115217,voorkeursterm,zwartlijnfilm-afdrukken,diazokopieën,zwartlijnfilm-afdruk,zwartlijnfilm-afdruk
300115233,800017251,300115233,voorkeursterm,sepiadrukken,bruinlijnfilm-afdrukken,sepiadruk,sepiadruk
300115251,800017252,300115251,voorkeursterm,begunstigers,filantropisten,begunstiger,begunstiger
300115264,800017253,300115264,voorkeursterm,controleurs,personen naar activiteit,controleur,controleur
300115595,800017254,300115595,voorkeursterm,Afghaans,West-Turkestaanse historische textielstijlen,,
300115825,800017255,300115825,voorkeursterm,schoonschrijfboeken,leermiddelen,schoonschrijfboek,schoonschrijfboek
300115833,800017256,300115833,voorkeursterm,bladen,onderdelen van vergaard materiaal,blad,blad
300116032,800017257,300116032,voorkeursterm,Uzbeekse schilderstijlen,West-Turkestaanse historische schilderstijlen,Uzbeekse schilderstijl,Uzbeekse schilderstijl
300116033,800017258,300116033,voorkeursterm,Bochara-school,Uzbeekse schilderstijlen,,
300116196,800017259,300116196,voorkeursterm,zoneringsbegrippen,juridische begrippen,zoneringsbegrip,zoneringsbegrip
300116398,800017260,300116398,voorkeursterm,gewichtsmuren,keermuren,gewichtsmuur,gewichtsmuur
300116399,800017261,300116399,voorkeursterm,Pala-Tibetaans,Tibetaanse schilderstijlen,,
300116651,800017262,300116651,voorkeursterm,decors,theaterelementen,decor,decor
300116666,800017263,300116666,voorkeursterm,Chicago Imagist,beeldende kunststijlen en stromingen na 1945,,
300116709,800017264,300116709,voorkeursterm,Nayak,laat-Indiase stijlen en perioden,,
300116825,800017265,300116825,voorkeursterm,Post-Conceptueel,beeldende kunststijlen en stromingen na 1945,,
300116922,800017266,300116922,voorkeursterm,Siberisch-Arctische Inheemse stijlen,Siberische stijlen,Siberisch-Arctische Inheemse stijl,Siberisch-Arctische Inheemse stijl
300116926,800017267,300116926,voorkeursterm,collectief geïntegreerde ontwikkelingsprojecten,huisvestingscomplexen naar ontwikkelingstraject,collectief geïntegreerd ontwikkelingsproject,collectief geïntegreerd ontwikkelingsproject
300116940,800017268,300116940,voorkeursterm,Chukchi,Siberisch-Arctische Inheemse stijlen,,
300116945,800017269,300116945,voorkeursterm,Koryak,Siberisch-Arctische Inheemse stijlen,,
300117125,800017270,300117125,voorkeursterm,antiquiteiten,objectgenres naar culturele of intellectuele waardering,antiquiteit,antiquiteit
