ODIS_ID,ODIS URI,RECORD_OMSCHRIJVING,Soort_N,Waarde_N
277,http://www.odis.be/lnk/PS_277,John De Wit (1838-1912),F1N2,"De Wit, Jean Baptiste"
277,http://www.odis.be/lnk/PS_277,John De Wit (1838-1912),F1N3,"De Wit, John"
277,http://www.odis.be/lnk/PS_277,John De Wit (1838-1912),F1N5,"De Wit, Joannes Baptista"
277,http://www.odis.be/lnk/PS_277,John De Wit (1838-1912),F4N1,"Dewit, Jan Baptist"
277,http://www.odis.be/lnk/PS_277,John De Wit (1838-1912),F4N2,"Dewit, Jean Baptiste"
277,http://www.odis.be/lnk/PS_277,John De Wit (1838-1912),F4N3,"Dewit, John"
277,http://www.odis.be/lnk/PS_277,John De Wit (1838-1912),F4N5,"Dewit, Joannes Baptista"
278,http://www.odis.be/lnk/PS_278,Edward Vergult (1851-),F1N1,"Vergult, Edward"
278,http://www.odis.be/lnk/PS_278,Edward Vergult (1851-),F1N5,"Vergult, Norbertus"
279,http://www.odis.be/lnk/PS_279,Jacobus Veders (1849-1889),F1N5,"Veders, Jacobus"
280,http://www.odis.be/lnk/PS_280,Paul Billiet (1838-1918),F1N1,"Billiet, Paul"
280,http://www.odis.be/lnk/PS_280,Paul Billiet (1838-1918),F1N5,"Billiet, Paulus"
281,http://www.odis.be/lnk/PS_281,Maurice Schul-De Jaer (1850-1911),F1N1,"Schul, Maurice"
281,http://www.odis.be/lnk/PS_281,Maurice Schul-De Jaer (1850-1911),F1N2,"Schul, Maurits"
281,http://www.odis.be/lnk/PS_281,Maurice Schul-De Jaer (1850-1911),F1N5,"Schul, Mauritius"
281,http://www.odis.be/lnk/PS_281,Maurice Schul-De Jaer (1850-1911),F4N1,"Schul-De Jaer, Maurice"
281,http://www.odis.be/lnk/PS_281,Maurice Schul-De Jaer (1850-1911),F4N2,"Schul-De Jaer, Maurits"
281,http://www.odis.be/lnk/PS_281,Maurice Schul-De Jaer (1850-1911),F4N5,"Schul-De Jaer, Mauritius"
283,http://www.odis.be/lnk/PS_283,Gustave Royers (1848-1923),F1N1,"Royers, Gust"
283,http://www.odis.be/lnk/PS_283,Gustave Royers (1848-1923),F1N2,"Royers, Gustaaf"
283,http://www.odis.be/lnk/PS_283,Gustave Royers (1848-1923),F1N5,"Royers, Gustave"
283,http://www.odis.be/lnk/PS_283,Gustave Royers (1848-1923),F4N1,"Roÿers, Gust"
283,http://www.odis.be/lnk/PS_283,Gustave Royers (1848-1923),F4N2,"Roÿers, Gustaaf"
283,http://www.odis.be/lnk/PS_283,Gustave Royers (1848-1923),F4N5,"Roÿers, Gustave"
284,http://www.odis.be/lnk/PS_284,Jules Rigidiotti (1851-1897),F1N1,"Rigidiotti, Jules"
284,http://www.odis.be/lnk/PS_284,Jules Rigidiotti (1851-1897),F1N2,"Rigidiotti, Julius"
284,http://www.odis.be/lnk/PS_284,Jules Rigidiotti (1851-1897),F1N5,"Rigidiotti, Julius"
285,http://www.odis.be/lnk/PS_285,Pierre Van Noten (1807-1883),F1N5,"Van Noten, Pierre"
286,http://www.odis.be/lnk/PS_286,Prosper Van Geert (1817-1896),F1N1,"Van Geert, Prosper"
286,http://www.odis.be/lnk/PS_286,Prosper Van Geert (1817-1896),F1N5,"Van Geert, Charles"
286,http://www.odis.be/lnk/PS_286,Prosper Van Geert (1817-1896),F2N1,"Vereecke, Prosper"
286,http://www.odis.be/lnk/PS_286,Prosper Van Geert (1817-1896),F2N5,"Vereecke, Charles"
287,http://www.odis.be/lnk/PS_287,Armand Segers (1848-1925),F1N1,"Segers, Armand"
287,http://www.odis.be/lnk/PS_287,Armand Segers (1848-1925),F1N5,"Segers, Hermandus"
288,http://www.odis.be/lnk/PS_288,Isidore Van Doosselaere (1858-1927),F1N1,"Van Doosselaere, Isidoor"
288,http://www.odis.be/lnk/PS_288,Isidore Van Doosselaere (1858-1927),F1N2,"Van Doosselaere, Isidore"
288,http://www.odis.be/lnk/PS_288,Isidore Van Doosselaere (1858-1927),F1N5,"Van Doosselaere, Isidorus"
289,http://www.odis.be/lnk/PS_289,Frédéric Delvaux (1834-1916),F1N1,"Delvaux, Frédéric"
289,http://www.odis.be/lnk/PS_289,Frédéric Delvaux (1834-1916),F1N2,"Delvaux, Frederik"
289,http://www.odis.be/lnk/PS_289,Frédéric Delvaux (1834-1916),F1N5,"Delvaux, Frederic"
290,http://www.odis.be/lnk/PS_290,William Solvyns (1838-1910),F1N1,"Solvyns, William"
290,http://www.odis.be/lnk/PS_290,William Solvyns (1838-1910),F1N5,"Solvyns, Guillaume"
290,http://www.odis.be/lnk/PS_290,William Solvyns (1838-1910),F4N1,"Solvijns, William"
290,http://www.odis.be/lnk/PS_290,William Solvyns (1838-1910),F4N5,"Solvijns, Guillaume"
291,http://www.odis.be/lnk/PS_291,Jan Van Rijswijck (1853-1906),F1N1,"Van Rijswijck, Jan"
291,http://www.odis.be/lnk/PS_291,Jan Van Rijswijck (1853-1906),F1N5,"Van Rijswijck, Joannes"
291,http://www.odis.be/lnk/PS_291,Jan Van Rijswijck (1853-1906),F4N1,"Van Ryswyck, Jan"
291,http://www.odis.be/lnk/PS_291,Jan Van Rijswijck (1853-1906),F4N5,"Van Ryswyck, Joannes"
292,http://www.odis.be/lnk/PS_292,Charles Ullens (1854-1908),F1N1,"Ullens, Karel"
292,http://www.odis.be/lnk/PS_292,Charles Ullens (1854-1908),F1N5,"Ullens, Charles"
292,http://www.odis.be/lnk/PS_292,Charles Ullens (1854-1908),F4N1,"Ullens de Schooten, Karel"
292,http://www.odis.be/lnk/PS_292,Charles Ullens (1854-1908),F4N5,"Ullens de Schooten, Charles"
292,http://www.odis.be/lnk/PS_292,Charles Ullens (1854-1908),F5N1,"Ullens de Schooten Whettnall, Karel"
292,http://www.odis.be/lnk/PS_292,Charles Ullens (1854-1908),F5N5,"Ullens de Schooten Whettnall, Charles"
293,http://www.odis.be/lnk/PS_293,Josephus Van Stappen (1854-),F1N5,"Van Stappen, Josephus"
294,http://www.odis.be/lnk/PS_294,Jaak Verheyen (1855-1911),F1N1,"Verheyen, Jaak"
294,http://www.odis.be/lnk/PS_294,Jaak Verheyen (1855-1911),F1N2,"Verheyen, Jacob"
294,http://www.odis.be/lnk/PS_294,Jaak Verheyen (1855-1911),F1N3,"Verheyen, Jacques"
294,http://www.odis.be/lnk/PS_294,Jaak Verheyen (1855-1911),F1N5,"Verheyen, Jacobus"
295,http://www.odis.be/lnk/PS_295,Aloïs De Pauw (1836-1898),F1N1,"De Pauw, Aloïs"
295,http://www.odis.be/lnk/PS_295,Aloïs De Pauw (1836-1898),F1N5,"De Pauw, Aloïsius"
296,http://www.odis.be/lnk/PS_296,Emilius Van den Broeck (1837-1900),F1N1,"Van den Broeck, Emiel"
296,http://www.odis.be/lnk/PS_296,Emilius Van den Broeck (1837-1900),F1N5,"Van den Broeck, Emilius"
298,http://www.odis.be/lnk/PS_298,Victor Lagye (1825-1896),F1N5,"Lagye, Victor"
298,http://www.odis.be/lnk/PS_298,Victor Lagye (1825-1896),F4N5,"La Gije, Victor"
299,http://www.odis.be/lnk/PS_299,Charles Vanderlinden (1852-1932),F1N1,"Vanderlinden, Charles"
299,http://www.odis.be/lnk/PS_299,Charles Vanderlinden (1852-1932),F1N2,"Vanderlinden, Karel"
299,http://www.odis.be/lnk/PS_299,Charles Vanderlinden (1852-1932),F1N5,"Vanderlinden, Carolus"
299,http://www.odis.be/lnk/PS_299,Charles Vanderlinden (1852-1932),F4N1,"Van der Linden, Charles"
299,http://www.odis.be/lnk/PS_299,Charles Vanderlinden (1852-1932),F4N2,"Van der Linden, Karel"
299,http://www.odis.be/lnk/PS_299,Charles Vanderlinden (1852-1932),F4N5,"Van der Linden, Carolus"
300,http://www.odis.be/lnk/PS_300,Lodewijk Willems,F1N1,"Willems, Lodewijk"
301,http://www.odis.be/lnk/PS_301,Florent Van Nijen (1836-1889),F1N5,"Van Nyen, Louis"
301,http://www.odis.be/lnk/PS_301,Florent Van Nijen (1836-1889),F4N5,"Van Nijen, Louis"
302,http://www.odis.be/lnk/PS_302,Guillaume Verbeeck (1855-1892),F1N1,"Verbeeck, Guillaume"
302,http://www.odis.be/lnk/PS_302,Guillaume Verbeeck (1855-1892),F1N2,"Verbeeck, Willem"
302,http://www.odis.be/lnk/PS_302,Guillaume Verbeeck (1855-1892),F1N5,"Verbeeck, Guilielmus"
303,http://www.odis.be/lnk/PS_303,Eugène Van de Walle (1850-1916),F1N1,"Van de Walle, Eugène"
303,http://www.odis.be/lnk/PS_303,Eugène Van de Walle (1850-1916),F1N5,"Van de Walle, Pierre"
303,http://www.odis.be/lnk/PS_303,Eugène Van de Walle (1850-1916),F4N1,"Vandewalle, Eugène"
303,http://www.odis.be/lnk/PS_303,Eugène Van de Walle (1850-1916),F4N5,"Vandewalle, Pierre"
304,http://www.odis.be/lnk/PS_304,Louis Witteveen (1852-1938),F1N1,"Witteveen, Lodewijk"
304,http://www.odis.be/lnk/PS_304,Louis Witteveen (1852-1938),F1N2,"Witteveen, Louis"
304,http://www.odis.be/lnk/PS_304,Louis Witteveen (1852-1938),F1N5,"Witteveen, Ludovicus"
305,http://www.odis.be/lnk/PS_305,August D'Hooghe-Bellemans (1849-1901),F1N1,"D'Hooghe, August"
305,http://www.odis.be/lnk/PS_305,August D'Hooghe-Bellemans (1849-1901),F1N5,"D'Hooghe, Petrus"
305,http://www.odis.be/lnk/PS_305,August D'Hooghe-Bellemans (1849-1901),F4N1,"D'Hooghe-Bellemans, August"
305,http://www.odis.be/lnk/PS_305,August D'Hooghe-Bellemans (1849-1901),F4N5,"D'Hooghe-Bellemans, Petrus"
306,http://www.odis.be/lnk/PS_306,Camiel Steenackers (1846-1902),F1N1,"Steenackers, Camille"
306,http://www.odis.be/lnk/PS_306,Camiel Steenackers (1846-1902),F1N2,"Steenackers, Kamiel"
306,http://www.odis.be/lnk/PS_306,Camiel Steenackers (1846-1902),F1N5,"Steenackers, Camiel"
307,http://www.odis.be/lnk/PS_307,Karel Willekens (1859-),F1N1,"Vetler, Charles"
307,http://www.odis.be/lnk/PS_307,Karel Willekens (1859-),F1N2,"Vetler, Karel"
307,http://www.odis.be/lnk/PS_307,Karel Willekens (1859-),F1N5,"Vetler, Carolus"
307,http://www.odis.be/lnk/PS_307,Karel Willekens (1859-),F2N1,"Willekens, Charles"
307,http://www.odis.be/lnk/PS_307,Karel Willekens (1859-),F2N2,"Willekens, Karel"
307,http://www.odis.be/lnk/PS_307,Karel Willekens (1859-),F2N5,"Willekens, Carolus"
308,http://www.odis.be/lnk/PS_308,Frans Van Hombeeck (1855-1907),F1N1,"Van Hombeeck, François"
308,http://www.odis.be/lnk/PS_308,Frans Van Hombeeck (1855-1907),F1N2,"Van Hombeeck, Frans"
308,http://www.odis.be/lnk/PS_308,Frans Van Hombeeck (1855-1907),F1N5,"Van Hombeeck, Franciscus"
309,http://www.odis.be/lnk/PS_309,Ferdinand De Smet (1834-1900),F1N1,"De Smet, Ferdinand"
309,http://www.odis.be/lnk/PS_309,Ferdinand De Smet (1834-1900),F1N5,"De Smet, Ferdinandus"
310,http://www.odis.be/lnk/PS_310,Adrien van der Beken Pasteel (1841-1916),F1N1,"van der Beken Pasteel, Adriaan"
310,http://www.odis.be/lnk/PS_310,Adrien van der Beken Pasteel (1841-1916),F1N2,"van der Beken Pasteel, Adrien"
310,http://www.odis.be/lnk/PS_310,Adrien van der Beken Pasteel (1841-1916),F1N5,"van der Beken Pasteel, Adrianus"
310,http://www.odis.be/lnk/PS_310,Adrien van der Beken Pasteel (1841-1916),F4N1,"Van der Beken, Adriaan"
310,http://www.odis.be/lnk/PS_310,Adrien van der Beken Pasteel (1841-1916),F4N2,"Van der Beken, Adrien"
310,http://www.odis.be/lnk/PS_310,Adrien van der Beken Pasteel (1841-1916),F4N5,"Van der Beken, Adrianus"
311,http://www.odis.be/lnk/PS_311,J. Van Reeth,F1N5,"Van Reeth, J."
312,http://www.odis.be/lnk/PS_312,Frederik Venesoen (1847-1911),F1N1,"Venesoen, Frederik"
312,http://www.odis.be/lnk/PS_312,Frederik Venesoen (1847-1911),F1N5,"Venesoen, Fredericus"
313,http://www.odis.be/lnk/PS_313,Hendrik Van de Vin-de Roubaix (1847-),F1N1,"Van de Vin, Hendrik"
313,http://www.odis.be/lnk/PS_313,Hendrik Van de Vin-de Roubaix (1847-),F1N5,"Van de Vin, Henricus"
313,http://www.odis.be/lnk/PS_313,Hendrik Van de Vin-de Roubaix (1847-),F4N1,"Van de Vin-de Roubaix, Hendrik"
313,http://www.odis.be/lnk/PS_313,Hendrik Van de Vin-de Roubaix (1847-),F4N5,"Van de Vin-de Roubaix, Henricus"
313,http://www.odis.be/lnk/PS_313,Hendrik Van de Vin-de Roubaix (1847-),F5N1,"Vandevin, Hendrik"
313,http://www.odis.be/lnk/PS_313,Hendrik Van de Vin-de Roubaix (1847-),F5N5,"Vandevin, Henricus"
314,http://www.odis.be/lnk/PS_314,Edouard Biart (1838-1914),F1N1,"Biart, Edouard"
314,http://www.odis.be/lnk/PS_314,Edouard Biart (1838-1914),F1N2,"Biart, Edward"
314,http://www.odis.be/lnk/PS_314,Edouard Biart (1838-1914),F1N5,"Biart, Eduard"
315,http://www.odis.be/lnk/PS_315,Armand Reussens (1837-1901),F1N1,"Reussens, Armand"
315,http://www.odis.be/lnk/PS_315,Armand Reussens (1837-1901),F1N5,"Reussens, Armandus"
315,http://www.odis.be/lnk/PS_315,Armand Reussens (1837-1901),F4N1,"Reusens, Armand"
315,http://www.odis.be/lnk/PS_315,Armand Reussens (1837-1901),F4N5,"Reusens, Armandus"
316,http://www.odis.be/lnk/PS_316,Eugène Meeus (1830-1910),F1N1,"Meeus, Eugeen"
316,http://www.odis.be/lnk/PS_316,Eugène Meeus (1830-1910),F1N2,"Meeus, Eugène"
316,http://www.odis.be/lnk/PS_316,Eugène Meeus (1830-1910),F1N5,"Meeus, Eugenius"
316,http://www.odis.be/lnk/PS_316,Eugène Meeus (1830-1910),F4N1,"Meeûs, Eugeen"
316,http://www.odis.be/lnk/PS_316,Eugène Meeus (1830-1910),F4N2,"Meeûs, Eugène"
316,http://www.odis.be/lnk/PS_316,Eugène Meeus (1830-1910),F4N5,"Meeûs, Eugenius"
316,http://www.odis.be/lnk/PS_316,Eugène Meeus (1830-1910),F5N1,"Meeus de Schooten, Eugeen"
316,http://www.odis.be/lnk/PS_316,Eugène Meeus (1830-1910),F5N2,"Meeus de Schooten, Eugène"
316,http://www.odis.be/lnk/PS_316,Eugène Meeus (1830-1910),F5N5,"Meeus de Schooten, Eugenius"
317,http://www.odis.be/lnk/PS_317,Adalbert Van Praet (1844-1908),F1N1,"Van Praet, Adalbert"
317,http://www.odis.be/lnk/PS_317,Adalbert Van Praet (1844-1908),F1N5,"Van Praet, Adelbertus"
318,http://www.odis.be/lnk/PS_318,John Osy de Zegwaart (1860-1906),F1N1,"Osy, John"
318,http://www.odis.be/lnk/PS_318,John Osy de Zegwaart (1860-1906),F1N5,"Osy, Joannes"
318,http://www.odis.be/lnk/PS_318,John Osy de Zegwaart (1860-1906),F2N1,"Osy de Zegwaart, John"
318,http://www.odis.be/lnk/PS_318,John Osy de Zegwaart (1860-1906),F2N5,"Osy de Zegwaart, Joannes"
318,http://www.odis.be/lnk/PS_318,John Osy de Zegwaart (1860-1906),F4N1,"Osy van Zegwaart, John"
318,http://www.odis.be/lnk/PS_318,John Osy de Zegwaart (1860-1906),F4N5,"Osy van Zegwaart, Joannes"
319,http://www.odis.be/lnk/PS_319,François Vergouts (1815-),F1N1,"Vergouts, Frans-Jozef"
319,http://www.odis.be/lnk/PS_319,François Vergouts (1815-),F1N5,"Vergouts, François"
320,http://www.odis.be/lnk/PS_320,Lodewijk Van der Molen (1818-1892),F1N1,"Van der Molen, Lodewijk"
320,http://www.odis.be/lnk/PS_320,Lodewijk Van der Molen (1818-1892),F1N5,"Van der Molen, Louis"
320,http://www.odis.be/lnk/PS_320,Lodewijk Van der Molen (1818-1892),F4N1,"Vandermolen, Lodewijk"
320,http://www.odis.be/lnk/PS_320,Lodewijk Van der Molen (1818-1892),F4N5,"Vandermolen, Louis"
321,http://www.odis.be/lnk/PS_321,Thomas Van der Veken (1843-1895),F1N5,"Van der Veken, Thomas"
321,http://www.odis.be/lnk/PS_321,Thomas Van der Veken (1843-1895),F4N5,"Vanderveken, Thomas"
322,http://www.odis.be/lnk/PS_322,Ludovicus Anthoni (1813-1897),F1N1,"Anthoni, Lodewijk"
322,http://www.odis.be/lnk/PS_322,Ludovicus Anthoni (1813-1897),F1N2,"Anthoni, Louis"
322,http://www.odis.be/lnk/PS_322,Ludovicus Anthoni (1813-1897),F1N5,"Anthoni, Ludovicus"
323,http://www.odis.be/lnk/PS_323,Hubert Anthoni (1858-),F1N1,"Anthoni, Hubert"
323,http://www.odis.be/lnk/PS_323,Hubert Anthoni (1858-),F1N2,"Anthoni, Huibrecht"
323,http://www.odis.be/lnk/PS_323,Hubert Anthoni (1858-),F1N5,"Anthoni, Philippus"
324,http://www.odis.be/lnk/PS_324,Petrus Boon (1830-1898),F1N5,"Boon, Petrus"
325,http://www.odis.be/lnk/PS_325,Eugeen Van Cauwenberghs (1843-1891),F1N1,"Van Cauwenberghs, Eugeen"
325,http://www.odis.be/lnk/PS_325,Eugeen Van Cauwenberghs (1843-1891),F1N5,"Van Cauwenberghs, Eugenius"
327,http://www.odis.be/lnk/PS_327,Jules Ortegat (1857-1925),F1N1,"Ortegat, Julius"
327,http://www.odis.be/lnk/PS_327,Jules Ortegat (1857-1925),F1N5,"Ortegat, Jules"
328,http://www.odis.be/lnk/PS_328,Joannes Van Breedam (1837-),F1N5,"Van Breedam, Joannes"
329,http://www.odis.be/lnk/PS_329,Edmond Van Segvelt (1840-),F1N5,"Van Segvelt, Marie"
329,http://www.odis.be/lnk/PS_329,Edmond Van Segvelt (1840-),F4N5,"Van Zegvelt, Marie"
330,http://www.odis.be/lnk/PS_330,Louis Leemans (1859-),F1N5,"Leemans, Louis"
331,http://www.odis.be/lnk/PS_331,Jan De Beucker (1827-1906),F1N1,"De Beucker, Jan"
331,http://www.odis.be/lnk/PS_331,Jan De Beucker (1827-1906),F1N5,"De Beucker, Joannes"
332,http://www.odis.be/lnk/PS_332,Theodoor De Coster (1856-1897),F1N1,"De Coster, Theodoor"
332,http://www.odis.be/lnk/PS_332,Theodoor De Coster (1856-1897),F1N5,"De Coster, Marie"
333,http://www.odis.be/lnk/PS_333,Jean Baptiste Kempeneer (1836-1902),F1N1,"Kempeneer, Jan Baptist"
333,http://www.odis.be/lnk/PS_333,Jean Baptiste Kempeneer (1836-1902),F1N5,"Kempeneer, Jean Baptiste"
334,http://www.odis.be/lnk/PS_334,Edouard De Cocq (1852-1909),F1N1,"De Cocq, Edward"
334,http://www.odis.be/lnk/PS_334,Edouard De Cocq (1852-1909),F1N5,"De Cocq, Edouard"
335,http://www.odis.be/lnk/PS_335,Jozef Van Doren (1850-),F1N1,"Van Doren, Jozef"
335,http://www.odis.be/lnk/PS_335,Jozef Van Doren (1850-),F1N5,"Van Doren, Guillielmus"
336,http://www.odis.be/lnk/PS_336,Jean Andries (1816-1886),F1N1,"Andries, Jan"
336,http://www.odis.be/lnk/PS_336,Jean Andries (1816-1886),F1N5,"Andries, Jean"
337,http://www.odis.be/lnk/PS_337,Charles Van Melckebeke (1818-1893),F1N1,"Van Melckebeke, Charles"
337,http://www.odis.be/lnk/PS_337,Charles Van Melckebeke (1818-1893),F1N2,"Van Melckebeke, Karel"
337,http://www.odis.be/lnk/PS_337,Charles Van Melckebeke (1818-1893),F1N5,"Van Melckebeke, Charles"
338,http://www.odis.be/lnk/PS_338,Charles Dessain (1837-1913),F1N5,"Dessain, Pierre"
339,http://www.odis.be/lnk/PS_339,François Broers (1837-1908),F1N1,"Broers, Frans"
339,http://www.odis.be/lnk/PS_339,François Broers (1837-1908),F1N5,"Broers, François"
340,http://www.odis.be/lnk/PS_340,Paul Ryckmans (1855-1901),F1N1,"Ryckmans, Paul"
340,http://www.odis.be/lnk/PS_340,Paul Ryckmans (1855-1901),F1N2,"Ryckmans, Pauwel"
340,http://www.odis.be/lnk/PS_340,Paul Ryckmans (1855-1901),F1N5,"Ryckmans, Paul"
340,http://www.odis.be/lnk/PS_340,Paul Ryckmans (1855-1901),F4N1,"Rijckmans, Paul"
340,http://www.odis.be/lnk/PS_340,Paul Ryckmans (1855-1901),F4N2,"Rijckmans, Pauwel"
340,http://www.odis.be/lnk/PS_340,Paul Ryckmans (1855-1901),F4N5,"Rijckmans, Paul"
341,http://www.odis.be/lnk/PS_341,Jacques Grégoire (1815-1891),F1N1,"Grégoire, Jacques"
342,http://www.odis.be/lnk/PS_342,Joseph Erix (1819-),F1N1,"Erix, Jozef"
342,http://www.odis.be/lnk/PS_342,Joseph Erix (1819-),F1N5,"Erix, Joseph"
343,http://www.odis.be/lnk/PS_343,Victor Fris (1843-1913),F1N5,"Fris, Victor"
344,http://www.odis.be/lnk/PS_344,Albert Lefebvre (1854-1911),F1N1,"Lefebvre, Albrecht"
344,http://www.odis.be/lnk/PS_344,Albert Lefebvre (1854-1911),F1N5,"Lefebvre, Albert"
345,http://www.odis.be/lnk/PS_345,Modest Van Den Bogaert (1841-),F1N1,"Van den Bogaert, Modest"
345,http://www.odis.be/lnk/PS_345,Modest Van Den Bogaert (1841-),F1N5,"Van den Bogaert, Modestus"
345,http://www.odis.be/lnk/PS_345,Modest Van Den Bogaert (1841-),F4N1,"Van Den Bogaert, Modest"
345,http://www.odis.be/lnk/PS_345,Modest Van Den Bogaert (1841-),F4N5,"Van Den Bogaert, Modestus"
345,http://www.odis.be/lnk/PS_345,Modest Van Den Bogaert (1841-),F5N1,"Vanden Bogaert, Modest"
345,http://www.odis.be/lnk/PS_345,Modest Van Den Bogaert (1841-),F5N5,"Vanden Bogaert, Modestus"
346,http://www.odis.be/lnk/PS_346,Florent Van Cauwenbergh (1841-1923),F1N1,"Van Cauwenbergh, Florent"
346,http://www.odis.be/lnk/PS_346,Florent Van Cauwenbergh (1841-1923),F1N5,"Van Cauwenbergh, Florentinus"
347,http://www.odis.be/lnk/PS_347,Ernest Mast (1827-1906),F1N1,"Mast, Ernest"
347,http://www.odis.be/lnk/PS_347,Ernest Mast (1827-1906),F1N5,"Mast, Ernestus"
348,http://www.odis.be/lnk/PS_348,Edouard De Pauw (1817-1882),F1N1,"De Pauw, Edouard"
348,http://www.odis.be/lnk/PS_348,Edouard De Pauw (1817-1882),F1N2,"De Pauw, Edward"
348,http://www.odis.be/lnk/PS_348,Edouard De Pauw (1817-1882),F1N5,"De Pauw, Edouard"
349,http://www.odis.be/lnk/PS_349,Willem Kumps (1846-1924),F1N1,"Kumps, Willem"
349,http://www.odis.be/lnk/PS_349,Willem Kumps (1846-1924),F1N5,"Kumps, Guillaume"
350,http://www.odis.be/lnk/PS_350,Joseph Mertens (1855-1916),F1N1,"Mertens, Jozef"
350,http://www.odis.be/lnk/PS_350,Joseph Mertens (1855-1916),F1N5,"Mertens, Joseph"
351,http://www.odis.be/lnk/PS_351,Felix Verbist (1815-1881),F1N1,"Verbist, Félix"
351,http://www.odis.be/lnk/PS_351,Felix Verbist (1815-1881),F1N5,"Verbist, Felix"
351,http://www.odis.be/lnk/PS_351,Felix Verbist (1815-1881),F4N1,"Verbiest, Félix"
351,http://www.odis.be/lnk/PS_351,Felix Verbist (1815-1881),F4N5,"Verbiest, Felix"
352,http://www.odis.be/lnk/PS_352,Albert van der Stegen de Schrieck (1819-1884),F1N5,"van der Stegen, Albert"
352,http://www.odis.be/lnk/PS_352,Albert van der Stegen de Schrieck (1819-1884),F4N5,"van der Stegen de Schrieck, Albert"
353,http://www.odis.be/lnk/PS_353,Eugeen De Preter (1814-1915),F1N1,"De Preter, Eugeen"
353,http://www.odis.be/lnk/PS_353,Eugeen De Preter (1814-1915),F1N5,"De Preter, Eugène"
354,http://www.odis.be/lnk/PS_354,Karel Reypens (1840-1900),F1N1,"Reypens, Charles"
354,http://www.odis.be/lnk/PS_354,Karel Reypens (1840-1900),F1N2,"Reypens, Karel"
354,http://www.odis.be/lnk/PS_354,Karel Reypens (1840-1900),F1N5,"Reypens, Carolus"
355,http://www.odis.be/lnk/PS_355,Joseph d'Ursel (1848-1903),F1N5,"d'Ursel, Joseph"
355,http://www.odis.be/lnk/PS_355,Joseph d'Ursel (1848-1903),F4N5,"d'Ursel et d'Hoboken, Joseph"
356,http://www.odis.be/lnk/PS_356,Armandus Janssens (1849-1902),F1N5,"Janssens, Armandus"
357,http://www.odis.be/lnk/PS_357,Jan-Baptist Verbelen (1826-1896),F1N1,"Verbelen, Jan-Baptist"
357,http://www.odis.be/lnk/PS_357,Jan-Baptist Verbelen (1826-1896),F1N5,"Verbelen, Joannes Baptista"
358,http://www.odis.be/lnk/PS_358,Mathieu Van Mierlo (1824-1902),F1N1,"Van Mierlo, Mathieu"
358,http://www.odis.be/lnk/PS_358,Mathieu Van Mierlo (1824-1902),F1N5,"Van Mierlo, Mattheus"
359,http://www.odis.be/lnk/PS_359,Jacobus Hoefnagels (1826-1891),F1N1,"Hoefnagels, Jacob"
359,http://www.odis.be/lnk/PS_359,Jacobus Hoefnagels (1826-1891),F1N2,"Hoefnagels, Jacques"
359,http://www.odis.be/lnk/PS_359,Jacobus Hoefnagels (1826-1891),F1N5,"Hoefnagels, Jacobus"
360,http://www.odis.be/lnk/PS_360,Alphonse Versteylen (1859-1932),F1N1,"Versteylen, Alfons"
360,http://www.odis.be/lnk/PS_360,Alphonse Versteylen (1859-1932),F1N2,"Versteylen, Alphonse"
360,http://www.odis.be/lnk/PS_360,Alphonse Versteylen (1859-1932),F1N5,"Versteylen, Alphonsus"
360,http://www.odis.be/lnk/PS_360,Alphonse Versteylen (1859-1932),F4N1,"Versteylen-Du Four, Alfons"
360,http://www.odis.be/lnk/PS_360,Alphonse Versteylen (1859-1932),F4N2,"Versteylen-Du Four, Alphonse"
360,http://www.odis.be/lnk/PS_360,Alphonse Versteylen (1859-1932),F4N5,"Versteylen-Du Four, Alphonsus"
360,http://www.odis.be/lnk/PS_360,Alphonse Versteylen (1859-1932),F5N1,"Versteylen-Dufour, Alfons"
360,http://www.odis.be/lnk/PS_360,Alphonse Versteylen (1859-1932),F5N2,"Versteylen-Dufour, Alphonse"
360,http://www.odis.be/lnk/PS_360,Alphonse Versteylen (1859-1932),F5N5,"Versteylen-Dufour, Alphonsus"
361,http://www.odis.be/lnk/PS_361,August Gilles-Rosa (1822-1893),F1N1,"Gilles, August"
361,http://www.odis.be/lnk/PS_361,August Gilles-Rosa (1822-1893),F1N5,"Gilles, Augustinus"
